material_id,label,source_split,crystal_system,magnetic_elements,pc1,pc2
mp-979271,unknown,unconfirmed_candidate,tetragonal,,2.378628501742373,-3.418445141214832
mp-1228091,0,label0,tetragonal,,-11.839608632103374,-2.17450762283913
mp-677135,unknown,unconfirmed_candidate,tetragonal,,-2.5667035565197445,-2.7588405279668446
mp-1200515,unknown,unconfirmed_candidate,orthorhombic,,14.369918312871363,3.8435110469861904
mp-2218622,unknown,unconfirmed_candidate,monoclinic,,-4.901434758215718,1.5876401915761171
mp-1216361,unknown,unconfirmed_candidate,orthorhombic,,-4.609228622334147,-2.1576987090564064
mp-836207,unknown,unconfirmed_candidate,monoclinic,,15.917706777676631,6.806863969378977
mp-561045,0,label0,tetragonal,,-8.281401740795765,-5.8738179321902315
mp-1094445,0,label0,monoclinic,,-0.2033499464159263,0.9349912965169729
mp-777339,unknown,unconfirmed_candidate,triclinic,,-5.4911053957908,11.973331423148732
mp-1205097,0,label0,triclinic,,-16.39015824083385,18.232762281338655
mp-1206628,0,label0,tetragonal,,7.091960042825692,-2.622263558503249
mp-1217661,unknown,unconfirmed_candidate,monoclinic,,-3.2270975602321386,-5.437029581567659
mp-1176702,unknown,unconfirmed_candidate,monoclinic,,-17.28226920532387,13.960602278749661
mp-1235627,unknown,unconfirmed_candidate,triclinic,,-5.637331873136418,-3.9393620447480213
mp-753271,unknown,unconfirmed_candidate,monoclinic,,12.608698142242996,4.311081963687439
mp-1238876,unknown,unconfirmed_candidate,orthorhombic,,-4.2356021680337435,-1.4070187958099787
mp-10533,unknown,unconfirmed_candidate,orthorhombic,,-0.6734762731882782,-8.063282101697963
mp-1188802,unknown,unconfirmed_candidate,triclinic,,-7.697988045219795,10.468257828399803
mp-1222102,unknown,unconfirmed_candidate,triclinic,,7.131218872221332,-7.630944831368943
mp-867239,0,label0,cubic,,17.089049853701383,6.581653572081429
mp-2229031,unknown,unconfirmed_candidate,triclinic,,-11.348560708399006,-5.2185227929292015
mp-1046566,unknown,unconfirmed_candidate,triclinic,,-9.698635089382005,6.150227617295958
mp-1198261,unknown,unconfirmed_candidate,hexagonal,,5.2478156920263554,0.8217855651431165
mp-1199880,unknown,unconfirmed_candidate,monoclinic,,-6.963817857372959,-4.166593854356867
mp-1049266,unknown,unconfirmed_candidate,monoclinic,,-5.237250268081553,-0.7665732401869967
mp-774579,unknown,unconfirmed_candidate,triclinic,,-1.5416207997883653,-1.8888251983066322
mp-1233021,unknown,unconfirmed_candidate,triclinic,,-2.5064084019207975,-3.946014346219183
mp-1018056,0,label0,orthorhombic,,5.803302285231956,-1.7459467221360487
mp-757419,unknown,unconfirmed_candidate,orthorhombic,,-4.1842814604460585,-5.1891537735233
mp-19786,unknown,unconfirmed_candidate,tetragonal,,3.2372564650005877,-2.1867677050089256
mp-31247,unknown,unconfirmed_candidate,monoclinic,,-0.15702527206466854,-8.88326439630004
mp-1040822,unknown,unconfirmed_candidate,monoclinic,,-8.674256713225255,3.5551748138901935
mp-780334,unknown,unconfirmed_candidate,triclinic,,-4.72673791136479,2.0859531546908627
mp-1246730,unknown,unconfirmed_candidate,orthorhombic,,1.4736320588954364,3.4321450598761345
mp-1113651,0,label0,cubic,,0.9034807560353961,16.95718810756846
mp-796259,unknown,unconfirmed_candidate,orthorhombic,,-1.9273187593499124,-9.767331550090438
mp-754284,unknown,unconfirmed_candidate,triclinic,,-7.764877957453866,3.726372232176285
mp-21008,0,label0,cubic,,7.373566969397862,-3.6321608413597346
mp-26834,unknown,unconfirmed_candidate,monoclinic,,2.0498559055948746,5.3808041761705
mp-758606,unknown,unconfirmed_candidate,monoclinic,,-11.721225319509475,5.038487889514833
mp-755385,unknown,unconfirmed_candidate,triclinic,,17.92003970141324,18.13332517805455
mp-2224833,0,label0,triclinic,,9.950313298346874,7.604228413723035
mp-1190845,unknown,unconfirmed_candidate,cubic,,-2.098019753436297,-7.582006738941683
mp-2221154,unknown,unconfirmed_candidate,triclinic,,-5.834597194047074,0.6946498094682205
mp-1518617,0,label0,cubic,,2.5286752719000845,-3.0246954378014514
mp-976425,unknown,unconfirmed_candidate,orthorhombic,,-0.6571245361572906,4.265589396303074
mp-1245398,unknown,unconfirmed_candidate,orthorhombic,,-4.395335237211988,1.3327587329327564
mp-769485,unknown,unconfirmed_candidate,triclinic,,-1.2536321225028537,-1.8700199635874757
mp-1222826,0,label0,tetragonal,,12.555797557694852,-3.4924681942131137
mp-1103970,1,label1,monoclinic,Fe,1.6039554037032353,-2.378669219645184
mp-1184525,0,label0,cubic,,5.34831373330292,2.2008001213590695
mp-1219266,unknown,unconfirmed_candidate,orthorhombic,,5.924482400320072,2.67421674740557
mp-1102065,0,label0,trigonal,,-4.568489569940255,-3.646369202316574
mp-1187870,0,label0,cubic,,7.535983566908836,-2.054285500226932
mp-1176726,unknown,unconfirmed_candidate,monoclinic,,2.407177801456772,10.866615668415928
mp-862368,0,label0,cubic,,7.457582333499264,-1.3982625895432328
mp-769579,unknown,unconfirmed_candidate,monoclinic,,-3.100875621753886,3.237970251539249
mp-1192520,0,label0,monoclinic,,-6.6475477048153735,1.472466125565962
mp-1183066,0,label0,cubic,,10.156230071572478,-3.170552542362744
mp-1224896,unknown,unconfirmed_candidate,monoclinic,,14.216584586599408,-2.699446716051998
mp-1247385,unknown,unconfirmed_candidate,monoclinic,,3.6508051319365133,-2.12678186662483
mp-1223082,unknown,unconfirmed_candidate,tetragonal,,5.6340825581996885,1.5827036887001675
mp-14964,unknown,unconfirmed_candidate,orthorhombic,,-16.419384579820417,-4.4697745110033456
mp-38240,unknown,unconfirmed_candidate,tetragonal,,7.344509966214041,-3.2454386292821447
mp-21965,unknown,unconfirmed_candidate,trigonal,,-1.4660605210812747,-2.4564089170580132
mp-1042711,unknown,unconfirmed_candidate,orthorhombic,,-24.00234742278368,5.206577528996725
mp-1206548,0,label0,trigonal,,7.2837404378576895,-0.8779435459470051
mp-780495,unknown,unconfirmed_candidate,triclinic,,2.1289448086580016,17.768373146999235
mp-1180691,unknown,unconfirmed_candidate,orthorhombic,,-11.340505030776505,-3.746438746457331
mp-1218039,unknown,unconfirmed_candidate,hexagonal,,9.625919750597777,3.238607325769511
mp-1223618,0,label0,triclinic,,-13.17133181039349,5.3706595381497095
mp-1200866,unknown,unconfirmed_candidate,tetragonal,,-4.119873169005679,-4.856915163202357
mp-758546,unknown,unconfirmed_candidate,orthorhombic,,-2.0335616822966145,-2.094430684310053
mp-2236590,0,label0,triclinic,,-17.509017992775334,-4.912130762015581
mp-1200241,unknown,unconfirmed_candidate,trigonal,,-1.9357305521113126,-4.981985796023913
mp-3073,unknown,unconfirmed_candidate,monoclinic,,0.7053950548357975,-8.961331395275629
mp-1176861,unknown,unconfirmed_candidate,triclinic,,-4.315757324641986,-0.693687332571816
mp-1522133,unknown,unconfirmed_candidate,triclinic,,-11.748522313616132,-1.8524080556124236
mp-2949,0,label0,tetragonal,,14.272206384765228,7.565726320191139
mp-1184775,0,label0,hexagonal,,11.762974323962105,9.510148317454732
mp-20044,unknown,unconfirmed_candidate,tetragonal,,8.226383723159874,0.2281524579805705
mp-1093724,0,label0,orthorhombic,,16.161543180881992,5.794608140585716
mp-1035120,0,label0,orthorhombic,,1.5908036253016355,-1.4885751465092394
mp-1206767,0,label0,cubic,,16.355253970579962,8.811406057926586
mp-1097203,0,label0,orthorhombic,,6.345389558592615,-2.406142506343837
mp-1173423,unknown,unconfirmed_candidate,tetragonal,,-6.757799113341289,-5.896085169812277
mp-1196166,unknown,unconfirmed_candidate,triclinic,,4.843911142816726,-4.039625915159522
mp-1235175,unknown,unconfirmed_candidate,monoclinic,,-6.681173036134684,-1.5600768825715132
mp-1179551,0,label0,triclinic,,1.7419135910582995,-5.4217092602948505
mp-1191302,0,label0,triclinic,,-0.8814033507329206,-4.224890369075677
mp-1185400,0,label0,cubic,,-4.016132862188272,-1.4537094264349175
mp-1175368,0,label0,monoclinic,,3.3383385734616766,-6.763706197384479
mp-1290535,unknown,unconfirmed_candidate,monoclinic,,-3.3967853588430934,-5.535752774877647
mp-1096959,unknown,unconfirmed_candidate,tetragonal,,6.641818714047709,-2.077789662877956
mp-557093,unknown,unconfirmed_candidate,tetragonal,,-6.581728938188245,-8.913930017161594
mp-510404,0,label0,cubic,,4.972460651024168,-4.380598962365713
mp-1031799,0,label0,tetragonal,,-1.731317438481014,5.159276840319766
mp-1079582,unknown,unconfirmed_candidate,orthorhombic,,6.7164767658287285,-0.25042246223955544
mp-1644889,unknown,unconfirmed_candidate,triclinic,,-5.652406615675929,2.634289382992616
mp-1220950,0,label0,trigonal,,1.889963382249988,6.669981841640453
mp-1186558,unknown,unconfirmed_candidate,tetragonal,,4.429575845431906,-3.8301838960006513
mp-753471,unknown,unconfirmed_candidate,monoclinic,,2.1559818171114493,-4.377300273195425
mp-1196734,unknown,unconfirmed_candidate,monoclinic,,-5.816981291107965,0.1710101242554991
mp-1030752,0,label0,monoclinic,,8.511551617410447,-1.3128468423442392
mp-818167,unknown,unconfirmed_candidate,triclinic,,2.5143351337196265,2.263284120846535
mp-1182788,unknown,unconfirmed_candidate,monoclinic,,-2.6463734750899484,-2.968437687364508
mp-1226179,unknown,unconfirmed_candidate,triclinic,,5.772794521385462,0.11120403512698118
mp-1223930,unknown,unconfirmed_candidate,orthorhombic,,8.399421012898824,-1.7290716509980388
mp-1176828,unknown,unconfirmed_candidate,triclinic,,-5.589788190044555,-6.398245234837464
mp-22297,unknown,unconfirmed_candidate,cubic,,2.202302925651697,-7.29617185564639
mp-1221162,unknown,unconfirmed_candidate,trigonal,,19.2278879999414,6.1946527925348285
mp-1190780,0,label0,hexagonal,,-4.875376507706267,7.619711530183661
mp-19337,unknown,unconfirmed_candidate,monoclinic,,0.1613501625411473,-6.648827875317936
mp-759065,unknown,unconfirmed_candidate,orthorhombic,,-0.787635050871895,-2.2206737961506224
mp-1097487,0,label0,orthorhombic,,15.286485008370764,-0.32122502946410236
mp-561583,unknown,unconfirmed_candidate,triclinic,,-3.3706358394581244,-1.0149044799420004
mp-754004,unknown,unconfirmed_candidate,orthorhombic,,-8.692674066431291,-0.7558863181145803
mp-1210833,unknown,unconfirmed_candidate,hexagonal,,7.571434697928781,-3.530547158098443
mp-2715267,unknown,unconfirmed_candidate,monoclinic,,-1.8160625458055044,-3.8256879732501865
mp-1096818,unknown,unconfirmed_candidate,hexagonal,,-4.384069130188042,-3.9691692731950603
mp-1276416,unknown,unconfirmed_candidate,triclinic,,5.878889603830661,-7.434776847978377
mp-1080696,unknown,unconfirmed_candidate,tetragonal,,8.684559087172408,1.903514828262928
mp-16275,0,label0,tetragonal,,8.366076239790763,0.6519331184108239
mp-2217090,0,label0,monoclinic,,-1.6118966141325224,-5.914141330243353
mp-744682,unknown,unconfirmed_candidate,triclinic,,-10.834417502729437,-6.92543319002556
mp-675297,unknown,unconfirmed_candidate,triclinic,,-12.176684613476596,14.718429510537053
mp-759179,0,label0,tetragonal,,6.716519028323608,-0.5802928906121139
mp-1580470,unknown,unconfirmed_candidate,triclinic,,-5.457615924903479,0.023988144177742754
mp-998986,0,label0,cubic,,1.7978818321713668,-0.4372717606099563
mp-1181901,unknown,unconfirmed_candidate,monoclinic,,7.773120139507597,-3.7539912609021435
mp-1111695,0,label0,cubic,,-6.888173920668294,1.7215960856453094
mp-1187253,0,label0,cubic,,4.699265332581566,-0.967139814899852
mp-867845,unknown,unconfirmed_candidate,triclinic,,-3.602961114922696,-4.874460523826336
mp-758752,unknown,unconfirmed_candidate,triclinic,,3.6512144833626454,-7.909727810101815
mp-1225800,0,label0,trigonal,,8.980278135832789,1.9032617696286138
mp-775331,unknown,unconfirmed_candidate,triclinic,,-5.824093311673689,-4.653090553689735
mp-1174266,0,label0,triclinic,,-0.8971820804313282,-6.304429996141835
mp-26989,unknown,unconfirmed_candidate,orthorhombic,,-5.129676245971044,-0.46845337276275956
mp-680580,unknown,unconfirmed_candidate,tetragonal,,-3.8347906981593987,2.7089767368811764
mp-1093570,0,label0,orthorhombic,,-7.760053555636471,12.4577126781499
mp-1032922,0,label0,tetragonal,,2.226100283024369,0.06137202390468133
mp-1202070,unknown,unconfirmed_candidate,tetragonal,,-3.302912619439308,-10.123674800986771
mp-1077197,0,label0,tetragonal,,13.091270516991184,-1.68693459692801
mp-1216618,0,label0,monoclinic,,-1.5348487311930512,-6.14338060557218
mp-1182534,unknown,unconfirmed_candidate,triclinic,,-18.382812174003526,3.1285840471169557
mp-1222686,0,label0,orthorhombic,,-3.6716443316092047,-1.508380934811008
mp-21861,unknown,unconfirmed_candidate,cubic,,3.087728511310985,-4.686993196710285
mp-562090,unknown,unconfirmed_candidate,orthorhombic,,4.821024262086651,2.1824090900317863
mp-1103718,unknown,unconfirmed_candidate,cubic,,-7.842591662726051,4.016765518564991
mp-1157336,unknown,unconfirmed_candidate,cubic,,-11.743439685871436,3.636179514685196
mp-37514,0,label0,tetragonal,,8.953553318013112,2.1231945642024144
mp-1516711,unknown,unconfirmed_candidate,cubic,,-11.923380160214656,-5.721168150123846
mp-780609,unknown,unconfirmed_candidate,trigonal,,-6.421820635249713,1.12928971432099
mp-1021374,0,label0,orthorhombic,,-3.587658728508938,-1.445941952265068
mp-1095777,0,label0,orthorhombic,,19.430284494865575,-1.2106635451185888
mp-1189002,unknown,unconfirmed_candidate,hexagonal,,1.8186942452947328,3.4674966951542316
mp-799530,0,label0,triclinic,,-8.675126247835912,2.0048927244157326
mp-1199155,unknown,unconfirmed_candidate,monoclinic,,-9.396201254307254,-0.5976624747587138
mp-22718,0,label0,hexagonal,,6.869241962603732,-1.9977925009653053
mp-27616,0,label0,orthorhombic,,3.687833460941029,-5.108122442102827
mp-1234531,0,label0,triclinic,,-3.653175137919984,-6.54682019830892
mp-776555,unknown,unconfirmed_candidate,orthorhombic,,-9.283646097683839,0.39253192826938843
mp-1254289,0,label0,orthorhombic,,-14.366691265712177,10.883102221778802
mp-1197137,unknown,unconfirmed_candidate,orthorhombic,,-6.459592725293142,-6.609821909764538
mp-1354988,unknown,unconfirmed_candidate,monoclinic,,-2.7433823278729506,-5.147218560912087
mp-1185860,0,label0,trigonal,,3.5794294934229836,-8.912980069705354
mp-1217905,0,label0,orthorhombic,,16.82852226220555,4.290872986575096
mp-1210248,unknown,unconfirmed_candidate,cubic,,-13.969076500982283,-0.6648323785397032
mp-757985,unknown,unconfirmed_candidate,monoclinic,,0.04117880293154741,-6.156530728271873
mp-1216792,0,label0,monoclinic,,-6.890916522482534,0.5252050572625855
mp-1244920,unknown,unconfirmed_candidate,triclinic,,-23.745163669754803,4.112692352705984
mp-753062,unknown,unconfirmed_candidate,monoclinic,,4.609922600000587,-1.207001808441447
mp-684970,0,label0,triclinic,,0.8037078222361806,-7.521315865112472
mp-1868,unknown,unconfirmed_candidate,orthorhombic,,-0.48847512230239687,3.060602451935104
mp-22315,unknown,unconfirmed_candidate,hexagonal,,6.296332403680415,-0.9303560746750392
mp-980108,unknown,unconfirmed_candidate,monoclinic,,-2.623887890531435,0.5978300558245202
mp-990265,0,label0,triclinic,,-3.455246358019931,9.738767766147788
mp-24156,unknown,unconfirmed_candidate,orthorhombic,,4.4744583397914575,-1.4143742269585822
mp-1187575,0,label0,cubic,,6.449711358688289,21.473935858986255
mp-1218479,0,label0,orthorhombic,,-7.4285231290608635,-1.2154851024966788
mp-545467,0,label0,monoclinic,,6.791713679846332,-8.379073926563079
mp-1046217,0,label0,triclinic,,-2.345374440611355,2.6481156394056704
mp-1212043,unknown,unconfirmed_candidate,orthorhombic,,0.7432148080909045,-8.513423841712473
mp-637771,unknown,unconfirmed_candidate,cubic,,11.483729938823082,-4.4480724079493115
mp-689964,unknown,unconfirmed_candidate,monoclinic,,-2.375853175184524,-2.3635296927890153
mp-554685,unknown,unconfirmed_candidate,tetragonal,,-14.867639410666222,-6.357407200175672
mp-1244889,unknown,unconfirmed_candidate,triclinic,,-24.02924654682979,1.4894549356618718
mp-1984516,unknown,unconfirmed_candidate,triclinic,,-1.0743075017556514,0.21082229706209432
mp-1184387,0,label0,cubic,,6.080408858896748,2.0180696261694564
mp-20635,0,label0,tetragonal,,10.170623332091623,-3.0513257907869527
mp-2232814,0,label0,monoclinic,,-1.9740953720922434,-2.6267784338429045
mp-1174498,0,label0,monoclinic,,4.067392154459915,-7.91878823740087
mp-24672,unknown,unconfirmed_candidate,hexagonal,,13.67928573349164,-4.674464683313708
mp-1042925,unknown,unconfirmed_candidate,monoclinic,,-11.287324300374014,8.945503171830598
mp-571230,unknown,unconfirmed_candidate,cubic,,9.605250789941609,-0.9026526194067941
mp-1097561,0,label0,orthorhombic,,-1.4566461298140823,-1.3386968767298697
mp-1519413,0,label0,orthorhombic,,-3.3594522378637635,-7.0175042475995415
mp-772376,unknown,unconfirmed_candidate,orthorhombic,,-4.5209243142691555,1.576876027350469
mp-1205143,unknown,unconfirmed_candidate,monoclinic,,-13.986510855972583,-1.093658103965037
mp-1219209,0,label0,trigonal,,-3.29546943549909,0.062049961579518254
mp-706252,unknown,unconfirmed_candidate,triclinic,,0.2866329522470288,-3.8058313390282983
mp-1331876,unknown,unconfirmed_candidate,monoclinic,,-6.494175449377746,0.29488593937499274
mp-32017,unknown,unconfirmed_candidate,monoclinic,,-2.1484464783300226,-2.9953142668118993
mp-570876,unknown,unconfirmed_candidate,orthorhombic,,0.6790865004099835,-1.8114456543532
mp-1102890,unknown,unconfirmed_candidate,hexagonal,,-15.849804259695418,-0.49564967149837713
mp-1181407,unknown,unconfirmed_candidate,orthorhombic,,-1.9135955316293547,-2.754751698390793
mp-866783,0,label0,monoclinic,,5.331391222122679,1.4046229248883897
mp-2218054,unknown,unconfirmed_candidate,triclinic,,3.5317083271215033,-2.232074643159125
mp-1174365,0,label0,monoclinic,,-1.3292225072377413,-5.876536759478874
mp-1221398,0,label0,triclinic,,-0.0021941582516298297,-8.330974396695595
mp-1224200,unknown,unconfirmed_candidate,orthorhombic,,7.274260656675585,-1.077966125320959
mp-1095791,0,label0,orthorhombic,,5.815171499318373,-1.885058401487175
mp-1345667,unknown,unconfirmed_candidate,triclinic,,-3.547998277076264,-3.009818936816602
mp-759121,unknown,unconfirmed_candidate,triclinic,,-6.457290401710367,3.3014857980347223
mp-765588,unknown,unconfirmed_candidate,cubic,Fe,1.2077845944510486,2.4085673445928926
mp-1274653,unknown,unconfirmed_candidate,trigonal,,-6.4616655747983245,1.7681562602125638
mp-38417,unknown,unconfirmed_candidate,tetragonal,,4.731234144203011,-2.7373744728836815
mp-510526,unknown,unconfirmed_candidate,monoclinic,,-3.288340637054091,-4.692790387567538
mp-11226,0,label0,cubic,,6.751815595343178,23.90725763742662
mp-1219708,0,label0,cubic,,-8.130040693051207,0.6778652260934095
mp-1102944,unknown,unconfirmed_candidate,orthorhombic,,-2.150386759939906,5.554502740106987
mp-769201,unknown,unconfirmed_candidate,hexagonal,,-1.6200666856523007,-3.507663516407108
mp-554775,unknown,unconfirmed_candidate,orthorhombic,,4.365470990996965,0.6969660177750789
mp-1147734,unknown,unconfirmed_candidate,triclinic,,3.3238601693434227,-4.370089629153126
mp-1203798,unknown,unconfirmed_candidate,cubic,,-2.623364122209825,-2.9718392664013322
mp-1186864,0,label0,tetragonal,,5.599861842541435,-3.8402797484973625
mp-769263,unknown,unconfirmed_candidate,orthorhombic,,-2.723254813738542,-3.9273698687547345
mp-1245565,0,label0,monoclinic,,-0.48940348466045336,6.660515249780239
mp-1101295,unknown,unconfirmed_candidate,monoclinic,,-0.32255655444993536,-4.837687176483463
mp-1221410,unknown,unconfirmed_candidate,trigonal,,-2.194257032932441,3.6926915579742463
mp-753456,unknown,unconfirmed_candidate,tetragonal,,-14.046983935948163,-2.1286640764003693
mp-975346,0,label0,cubic,,-9.959195995646738,0.6339598379385194
mp-1233825,unknown,unconfirmed_candidate,triclinic,,6.938814617869587,2.0562317009094357
mp-756234,unknown,unconfirmed_candidate,cubic,,-15.807761640458324,0.9945629133242662
mp-1201504,unknown,unconfirmed_candidate,orthorhombic,,-4.2854809941048835,-7.976214565776029
mp-2230556,unknown,unconfirmed_candidate,triclinic,,15.955971138239878,21.906737341475452
mp-1176581,unknown,unconfirmed_candidate,monoclinic,,-1.8367321043682558,-5.792325668847148
mp-1225871,unknown,unconfirmed_candidate,orthorhombic,,1.7031355330268134,-6.26379244776512
mp-754460,unknown,unconfirmed_candidate,orthorhombic,,-2.7945221028756,-8.061565844518437
mp-1229299,0,label0,cubic,,-9.980765720648062,2.128552909992873
mp-1080381,0,label0,hexagonal,,-5.824869507285278,14.982925567678176
mp-1235139,0,label0,orthorhombic,,-6.450578160701905,-6.789683757311506
mp-1206888,0,label0,orthorhombic,,12.576614501404975,6.836855829282026
mp-556448,unknown,unconfirmed_candidate,trigonal,,-3.09247563517847,-2.7349540850997798
mp-1035088,0,label0,orthorhombic,,1.3627542951993767,-2.1795015480151374
mp-1519923,unknown,unconfirmed_candidate,orthorhombic,,-17.797726085265175,-5.439440038219914
mp-1021319,unknown,unconfirmed_candidate,orthorhombic,,-3.1414603071440936,-3.725034660065944
mp-755697,unknown,unconfirmed_candidate,orthorhombic,,6.819497447595557,4.964525001392431
mp-1094347,unknown,unconfirmed_candidate,orthorhombic,,5.924983554383491,-1.516907733043542
mp-1229293,unknown,unconfirmed_candidate,monoclinic,,-3.049859258545144,-5.1892116548995695
mp-1223028,0,label0,hexagonal,,14.517481296929423,0.906334770309833
mp-755890,unknown,unconfirmed_candidate,triclinic,,11.975056490611838,6.1884236345029855
mp-1215055,unknown,unconfirmed_candidate,hexagonal,,2.6774783727700537,-2.615975551068482
mp-2218263,0,label0,triclinic,,-11.1870927782671,-5.2462818113535405
mp-1519525,unknown,unconfirmed_candidate,orthorhombic,,-16.34835802395105,-5.095044848933965
mp-755496,0,label0,triclinic,,2.1272017886182617,-1.0273293216925197
mp-1147526,unknown,unconfirmed_candidate,tetragonal,,6.24509949317547,-0.10879316756800606
mp-695082,0,label0,triclinic,,-3.923742122641549,-4.91587541167341
mp-754982,unknown,unconfirmed_candidate,orthorhombic,,-7.691163458325388,-2.920912920462065
mp-1180149,unknown,unconfirmed_candidate,orthorhombic,,-15.882050134519346,-2.4936599361788367
mp-1247371,unknown,unconfirmed_candidate,triclinic,,11.353204146445055,0.6946072198314219
mp-1191565,unknown,unconfirmed_candidate,orthorhombic,,3.6484289163932324,-1.8890224988864865
mp-21150,0,label0,cubic,,2.043687177019809,-0.5493906209438748
mp-1100919,unknown,unconfirmed_candidate,monoclinic,,-3.3420668560987217,-2.2625719106833984
mp-1226993,unknown,unconfirmed_candidate,trigonal,,2.924431184855653,-2.867930581286089
mp-1229139,unknown,unconfirmed_candidate,triclinic,,6.797119392762738,1.5012798552015951
mp-765479,unknown,unconfirmed_candidate,triclinic,,-3.79247809397172,-1.5155673774485283
mp-752765,unknown,unconfirmed_candidate,triclinic,,-6.495669734999854,2.540378620014227
mp-1175416,0,label0,triclinic,,-2.103865705556892,-5.598694173875023
mp-1216074,0,label0,orthorhombic,,8.801932929967583,-1.1476213203281134
mp-1200972,unknown,unconfirmed_candidate,orthorhombic,,10.999402041539392,2.962001879419244
mp-1018659,0,label0,hexagonal,,-23.65769301208335,9.229152719831966
mp-1311086,unknown,unconfirmed_candidate,monoclinic,,0.06539465590685722,-0.9729422384933599
mp-755662,unknown,unconfirmed_candidate,monoclinic,,12.879644356681855,2.734936517739712
mp-1220187,unknown,unconfirmed_candidate,orthorhombic,,5.3263264696146955,2.398071947454845
mp-849581,unknown,unconfirmed_candidate,monoclinic,,-20.806926780197408,1.2937160910839438
mp-784958,0,label0,triclinic,,-5.065952902075296,-4.406651549249904
mp-754845,0,label0,orthorhombic,,11.165793108089895,2.267109623239975
mp-1207190,0,label0,cubic,,8.436265781003334,-0.43906022991771465
mp-1202023,unknown,unconfirmed_candidate,trigonal,,-3.4798256508915877,-3.019924803546603
mp-542804,unknown,unconfirmed_candidate,hexagonal,,9.3784748371845,-2.2622115095681785
mp-754601,unknown,unconfirmed_candidate,hexagonal,,-4.317455296112563,-2.094484820182492
mp-1189794,unknown,unconfirmed_candidate,monoclinic,,1.264687551077074,1.1146245929958098
mp-865840,unknown,unconfirmed_candidate,cubic,,-6.015359494463247,-2.492615759162449
mp-2234625,unknown,unconfirmed_candidate,triclinic,,-7.375766776194428,6.678827517911486
mp-554005,unknown,unconfirmed_candidate,orthorhombic,,4.6127119537755465,5.2069139495990235
mp-777673,unknown,unconfirmed_candidate,monoclinic,,-5.785830289657401,5.129162665313988
mp-31019,0,label0,monoclinic,,-6.041113391271079,-3.6186986060476745
mp-1031413,0,label0,tetragonal,,-8.260164960646055,0.3552804702583856
mp-2241896,0,label0,triclinic,,2.1924202937494606,-1.485232984743007
mp-1245564,0,label0,trigonal,,9.291382170815437,0.5392436900903625
mp-1245637,unknown,unconfirmed_candidate,orthorhombic,,7.0260134334547235,4.544535145582714
mp-2228995,unknown,unconfirmed_candidate,triclinic,,-3.5952380299081454,-6.17256803456875
mp-2228535,0,label0,orthorhombic,,-8.114966925897257,6.077497281428876
mp-540314,unknown,unconfirmed_candidate,triclinic,,-3.069285471487124,-0.8400447625892546
mp-851257,unknown,unconfirmed_candidate,triclinic,,11.328626700642163,6.1443990389382535
mp-1104515,0,label0,orthorhombic,,7.344389439041631,5.733127664197536
mp-1013900,0,label0,monoclinic,,-8.336067795996676,10.231866880022967
mp-1200671,0,label0,monoclinic,,-3.7960267703411645,0.5954463812783857
mp-766121,unknown,unconfirmed_candidate,orthorhombic,,-3.0463324159120653,-4.484476357860872
mp-11019,0,label0,hexagonal,,-11.450435997832855,-6.765785926772839
mp-1273062,0,label0,monoclinic,,-4.197252403194302,-2.033080098857086
mp-1042479,0,label0,tetragonal,,0.8309643453944524,-4.0106337061479085
mp-1106063,unknown,unconfirmed_candidate,orthorhombic,,2.309725237897755,2.258677805429734
mp-1040266,0,label0,tetragonal,,0.6120681845876916,-2.0339778600585046
mp-1201449,0,label0,triclinic,,-0.6455556251521841,-4.619359170384254
mp-753353,0,label0,tetragonal,,5.328011090811115,-5.976761101197617
mp-2231117,unknown,unconfirmed_candidate,triclinic,,-0.4490824090870298,6.7292672211962845
mp-1023252,unknown,unconfirmed_candidate,orthorhombic,,-9.367578183636237,13.230577403430395
mp-21414,0,label0,tetragonal,,12.190563117229534,-3.4257884027640504
mp-2713175,unknown,unconfirmed_candidate,triclinic,,0.6398306407923116,-2.8732300731219453
mp-1072097,0,label0,cubic,,-0.8079776257555622,1.9135527670007555
mp-1181747,unknown,unconfirmed_candidate,orthorhombic,,0.020894598974187772,-11.18654627854404
mp-1522403,0,label0,cubic,,-3.5726157321628094,-2.774356667236594
mp-1102538,unknown,unconfirmed_candidate,trigonal,,6.087580643247881,1.9131908841669478
mp-1176678,unknown,unconfirmed_candidate,tetragonal,,-9.680557740749272,-1.8772782997062798
mp-821363,unknown,unconfirmed_candidate,monoclinic,,7.393579142400204,7.949694034729259
mp-2712949,unknown,unconfirmed_candidate,triclinic,,-4.8964959837507145,-4.494334719958056
mp-758208,unknown,unconfirmed_candidate,monoclinic,Fe,0.13307598573600998,-1.586654448635274
mp-1111414,0,label0,cubic,,-2.052103472131588,4.441637978306154
mp-2230719,unknown,unconfirmed_candidate,triclinic,,-0.685449108378883,6.945446613310931
mp-29401,unknown,unconfirmed_candidate,monoclinic,,4.868753134693861,-2.868797714748176
mp-1201023,unknown,unconfirmed_candidate,monoclinic,,3.4740307451509036,0.8964409972065503
mp-510749,unknown,unconfirmed_candidate,orthorhombic,,0.3322423137897488,0.6342502447204197
mp-775170,unknown,unconfirmed_candidate,triclinic,,-5.164701065211112,-3.9831391645519503
mp-1981564,unknown,unconfirmed_candidate,orthorhombic,,-5.520915488249461,-6.019782217178799
